comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,eval_yr,year,cat_2016_score
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,1993,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,1994,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,1995,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,1996,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,1997,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,1998,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,1999,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,2000,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,2001,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,2002,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,2003,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,2004,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,2005,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,2006,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,NA,2007,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2008,2008,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2008,2009,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2010,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2011,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2012,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2013,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2014,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2015,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2016,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2017,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2018,0
European Flounder,Platichthys flesus,FALSE,222,135717,NA,LC,LC,Least Concern,0,2010,2019,0
European Flounder,Platichthys flesus,FALSE,174,135717,NA,LC,LC,Least Concern,0,2010,2019,0
European Flounder,Platichthys flesus,FALSE,175,135717,NA,LC,LC,Least Concern,0,2010,2019,0
European Flounder,Platichthys flesus,FALSE,176,135717,NA,LC,LC,Least Concern,0,2010,2019,0
European Flounder,Platichthys flesus,FALSE,70,135717,NA,LC,LC,Least Concern,0,2010,2019,0
European Flounder,Platichthys flesus,FALSE,178,135717,NA,LC,LC,Least Concern,0,2010,2019,0
European Flounder,Platichthys flesus,FALSE,69,135717,NA,LC,LC,Least Concern,0,2010,2019,0
European Flounder,Platichthys flesus,FALSE,189,135717,NA,LC,LC,Least Concern,0,2010,2019,0
European Flounder,Platichthys flesus,FALSE,73,135717,NA,LC,LC,Least Concern,0,2010,2019,0
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1965,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1966,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1967,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1968,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1969,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1970,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1971,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1972,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1973,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1974,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1975,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1976,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1977,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1978,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1979,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1980,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1981,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1982,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1983,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1984,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1985,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1986,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1987,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1988,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1989,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1990,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1991,0.4
Snubfin Dolphin,Orcaella heinsohni,TRUE,NA,136315,NA,VU,NT,Near Threatened,0.2,NA,1992,0.4
