site_number,site_name,bioregion,country,start_year,end_year,area_cat,mu,year,area
277,Pensacola Bay,Tropical Atlantic,USA,1960,1992,>1000ha,-2.31,1992,1814
278,Choctawhatchee Bay,Tropical Atlantic,USA,1983,1992,>1000ha,3.68,1983,1237
278,Choctawhatchee Bay,Tropical Atlantic,USA,1983,1992,>1000ha,3.68,1992,1722
279,St. Andrew Bay,Tropical Atlantic,USA,1964,1992,>1000ha,-0.6,1964,4706
279,St. Andrew Bay,Tropical Atlantic,USA,1964,1992,>1000ha,-0.6,1992,3979
280,Big Bend,Tropical Atlantic,USA,1984,1992,>1000ha,-9.15,1984,520000
280,Big Bend,Tropical Atlantic,USA,1984,1992,>1000ha,-9.15,1992,250000
283,Greater Charlotte Harbor,Tropical Atlantic,USA,1982,1999,>1000ha,-0.35,1982,23127
283,Greater Charlotte Harbor,Tropical Atlantic,USA,1982,1999,>1000ha,-0.35,1999,21802
284,Florida Bay,Tropical Atlantic,USA,1987,1994,>1000ha,-1.89,1987,142473
284,Florida Bay,Tropical Atlantic,USA,1987,1994,>1000ha,-1.89,1994,124787
285,Cartegena Bay,Tropical Atlantic,Colombia,1945,2001,<1000ha,-4.28,1945,834.34
285,Cartegena Bay,Tropical Atlantic,Colombia,1945,2001,<1000ha,-4.28,1956,253.5
285,Cartegena Bay,Tropical Atlantic,Colombia,1945,2001,<1000ha,-4.28,1972,150.09
285,Cartegena Bay,Tropical Atlantic,Colombia,1945,2001,<1000ha,-4.28,1991,93.8
285,Cartegena Bay,Tropical Atlantic,Colombia,1945,2001,<1000ha,-4.28,2001,76
286,Rocky Bay,Temperate Southern Oceans,Australia,1941,1992,<100ha,-0.38,1941,20.44
286,Rocky Bay,Temperate Southern Oceans,Australia,1941,1992,<100ha,-0.38,1972,19.63
286,Rocky Bay,Temperate Southern Oceans,Australia,1941,1992,<100ha,-0.38,1981,19.5
286,Rocky Bay,Temperate Southern Oceans,Australia,1941,1992,<100ha,-0.38,1992,16.83
287,Thomson Bay South,Temperate Southern Oceans,Australia,1966,1992,<100ha,-0.08,1966,34.02
287,Thomson Bay South,Temperate Southern Oceans,Australia,1966,1992,<100ha,-0.08,1992,33.34
288,Thomson Bay North,Temperate Southern Oceans,Australia,1966,1992,<10ha,-0.16,1966,10.12
288,Thomson Bay North,Temperate Southern Oceans,Australia,1966,1992,<10ha,-0.16,1992,9.7
289,De Keeg-De Ans,Temperate North Atlantic,The Netherlands,1972,1987,<100ha,2.85,1972,15
289,De Keeg-De Ans,Temperate North Atlantic,The Netherlands,1972,1987,<100ha,2.85,1987,23
290,Hoorn,Temperate North Atlantic,The Netherlands,1972,1987,<100ha,-2.09,1972,115
290,Hoorn,Temperate North Atlantic,The Netherlands,1972,1987,<100ha,-2.09,1987,84
291,Linthorst Homanpolder,Temperate North Atlantic,The Netherlands,1972,1987,<100ha,,1972,0
291,Linthorst Homanpolder,Temperate North Atlantic,The Netherlands,1972,1987,<100ha,,1987,75
292,Emmapolder,Temperate North Atlantic,The Netherlands,1972,1987,<100ha,,1972,0
292,Emmapolder,Temperate North Atlantic,The Netherlands,1972,1987,<100ha,,1987,77
293,Balgzand,Temperate North Atlantic,The Netherlands,1972,1987,<10ha,-16.57,1972,12
293,Balgzand,Temperate North Atlantic,The Netherlands,1972,1987,<10ha,-16.57,1987,1
330,St Georges Basin,Temperate Southern Oceans,Australia,1961,1998,<1000ha,-0.7,1957,377.9
330,St Georges Basin,Temperate Southern Oceans,Australia,1961,1998,<1000ha,-0.7,1970,343.4
330,St Georges Basin,Temperate Southern Oceans,Australia,1961,1998,<1000ha,-0.7,1979,351.7
330,St Georges Basin,Temperate Southern Oceans,Australia,1961,1998,<1000ha,-0.7,1998,292
331,Wagonga Inlet,Temperate Southern Oceans,Australia,1957,1994,<100ha,-0.29,1957,83.5
331,Wagonga Inlet,Temperate Southern Oceans,Australia,1957,1994,<100ha,-0.29,1982,84.8
331,Wagonga Inlet,Temperate Southern Oceans,Australia,1957,1994,<100ha,-0.29,1999,75.1
332,Bermagui River,Temperate Southern Oceans,Australia,1957,1998,<100ha,-1.03,1957,42.9
332,Bermagui River,Temperate Southern Oceans,Australia,1957,1998,<100ha,-1.03,1979,28.8
332,Bermagui River,Temperate Southern Oceans,Australia,1957,1998,<100ha,-1.03,1998,28.1
333,Merimbula Lake,Temperate Southern Oceans,Australia,1948,1994,<1000ha,-0.58,1948,200.9
333,Merimbula Lake,Temperate Southern Oceans,Australia,1948,1994,<1000ha,-0.58,1962,226
333,Merimbula Lake,Temperate Southern Oceans,Australia,1948,1994,<1000ha,-0.58,1972,192.8
333,Merimbula Lake,Temperate Southern Oceans,Australia,1948,1994,<1000ha,-0.58,1977,185.8
333,Merimbula Lake,Temperate Southern Oceans,Australia,1948,1994,<1000ha,-0.58,1994,153.7
334,Pambula Lake,Temperate Southern Oceans,Australia,1948,1994,<100ha,-0.43,1948,73.2
334,Pambula Lake,Temperate Southern Oceans,Australia,1948,1994,<100ha,-0.43,1972,59.9
334,Pambula Lake,Temperate Southern Oceans,Australia,1948,1994,<100ha,-0.43,1994,60.2
335,Sweden west coast,Temperate North Atlantic,Sweden,1980,2000,>1000ha,-4.34,1980,2000
335,Sweden west coast,Temperate North Atlantic,Sweden,1980,2000,>1000ha,-4.34,2000,840
339,Glenan Archipelago,Temperate North Atlantic,France,1990,2000,<1000ha,4.7,1990,250
339,Glenan Archipelago,Temperate North Atlantic,France,1990,2000,<1000ha,4.7,2000,400
340,Medes Islands,Mediterranean,Spain,1984,2001,<10ha,0,1984,9
340,Medes Islands,Mediterranean,Spain,1984,2001,<10ha,0,1994,9
340,Medes Islands,Mediterranean,Spain,1984,2001,<10ha,0,2001,9
342,Green Island,Tropical Indo-Pacific,Australia,1936,1997,<100ha,6.68,1936,0.39
342,Green Island,Tropical Indo-Pacific,Australia,1936,1997,<100ha,6.68,1959,1.1
342,Green Island,Tropical Indo-Pacific,Australia,1936,1997,<100ha,6.68,1972,6.5
342,Green Island,Tropical Indo-Pacific,Australia,1936,1997,<100ha,6.68,1992,15.31
342,Green Island,Tropical Indo-Pacific,Australia,1936,1997,<100ha,6.68,1993,22.7
342,Green Island,Tropical Indo-Pacific,Australia,1936,1997,<100ha,6.68,1994,22.9
342,Green Island,Tropical Indo-Pacific,Australia,1936,1997,<100ha,6.68,1997,23
343,Tauranga Harbour,Temperate Southern Oceans,New Zealand,1959,1996,>1000ha,-2.92,1959,8617.65
343,Tauranga Harbour,Temperate Southern Oceans,New Zealand,1959,1996,>1000ha,-2.92,1996,2930
344,Kaduk Island,Temperate North Pacific,Korea,1980,1990,<1000ha,,1980,1360
344,Kaduk Island,Temperate North Pacific,Korea,1980,1990,<1000ha,,1990,0
346,Mississippi Bays,Tropical Atlantic,USA,1969,1992,>1000ha,-9.65,1969,5520
346,Mississippi Bays,Tropical Atlantic,USA,1969,1992,>1000ha,-9.65,1992,600
350,Upper Laguna Madre,Tropical Atlantic,USA,1967,1999,>1000ha,1.86,1967,11800
350,Upper Laguna Madre,Tropical Atlantic,USA,1967,1999,>1000ha,1.86,1988,24900
350,Upper Laguna Madre,Tropical Atlantic,USA,1967,1999,>1000ha,1.86,1999,21400
353,Lemon Bay,Tropical Atlantic,USA,1988,2003,>1000ha,0.34,1988,1055
353,Lemon Bay,Tropical Atlantic,USA,1988,2003,>1000ha,0.34,1994,1067
353,Lemon Bay,Tropical Atlantic,USA,1988,2003,>1000ha,0.34,1996,1054
353,Lemon Bay,Tropical Atlantic,USA,1988,2003,>1000ha,0.34,1999,1049
353,Lemon Bay,Tropical Atlantic,USA,1988,2003,>1000ha,0.34,2001,1046
353,Lemon Bay,Tropical Atlantic,USA,1988,2003,>1000ha,0.34,2003,1110
354,"Placide, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,2.52,1982,957
354,"Placide, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,2.52,1988,1416
354,"Placide, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,2.52,1992,1384
354,"Placide, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,2.52,1994,1344
354,"Placide, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,2.52,1996,1460
354,"Placide, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,2.52,1999,1503
354,"Placide, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,2.52,2001,1531
354,"Placide, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,2.52,2003,1625
355,"South Harbor, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.08,1982,3544
355,"South Harbor, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.08,1988,3710
355,"South Harbor, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.08,1992,3662
355,"South Harbor, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.08,1994,3659
355,"South Harbor, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.08,1996,3648
355,"South Harbor, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.08,1999,3340
355,"South Harbor, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.08,2001,3313
355,"South Harbor, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.08,2003,3488
356,"West Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-0.14,1982,665
356,"West Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-0.14,1988,580
356,"West Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-0.14,1992,490
356,"West Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-0.14,1994,671
356,"West Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-0.14,1996,790
356,"West Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-0.14,1999,699
356,"West Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-0.14,2001,699
356,"West Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-0.14,2003,646
357,"East Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.78,1982,1548
357,"East Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.78,1988,1372
357,"East Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.78,1992,1361
357,"East Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.78,1994,1416
357,"East Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.78,1996,1371
357,"East Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.78,1999,1452
357,"East Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.78,2001,1454
357,"East Wall, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,>1000ha,-0.78,2003,1315
358,"Middle Harbor, Upper Charlotte Harbor",Tropical,USA,1982,2003,<100ha,-2.32,1982,70
358,"Middle Harbor, Upper Charlotte Harbor",Tropical,USA,1982,2003,<100ha,-2.32,1988,50
358,"Middle Harbor, Upper Charlotte Harbor",Tropical,USA,1982,2003,<100ha,-2.32,1992,50
358,"Middle Harbor, Upper Charlotte Harbor",Tropical,USA,1982,2003,<100ha,-2.32,1994,60
358,"Middle Harbor, Upper Charlotte Harbor",Tropical,USA,1982,2003,<100ha,-2.32,1996,76
358,"Middle Harbor, Upper Charlotte Harbor",Tropical,USA,1982,2003,<100ha,-2.32,1999,62
358,"Middle Harbor, Upper Charlotte Harbor",Tropical,USA,1982,2003,<100ha,-2.32,2001,64
358,"Middle Harbor, Upper Charlotte Harbor",Tropical,USA,1982,2003,<100ha,-2.32,2003,43
359,"Myakka River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-2.92,1982,218
359,"Myakka River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-2.92,1988,161
359,"Myakka River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-2.92,1992,130
359,"Myakka River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-2.92,1994,189
359,"Myakka River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-2.92,1996,203
359,"Myakka River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-2.92,1999,191
359,"Myakka River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-2.92,2001,185
359,"Myakka River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-2.92,2003,118
360,"Peace River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-6.29,1982,397
360,"Peace River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-6.29,1988,158
360,"Peace River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-6.29,1992,167
360,"Peace River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-6.29,1994,196
360,"Peace River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-6.29,1996,232
360,"Peace River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-6.29,1999,109
360,"Peace River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-6.29,2001,138
360,"Peace River, Upper Charlotte Harbor",Tropical Atlantic,USA,1982,2003,<1000ha,-6.29,2003,106
361,"Pine Island Sound, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,0.39,1982,9857
361,"Pine Island Sound, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,0.39,1999,10483
361,"Pine Island Sound, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,0.39,2002,10647
362,"Matlacha Pass, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,-0.77,1982,3247
362,"Matlacha Pass, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,-0.77,1999,2456
362,"Matlacha Pass, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,-0.77,2002,2784
363,"San Carlos Bay, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,-1.57,1989,2420
363,"San Carlos Bay, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,-1.57,1999,1504
363,"San Carlos Bay, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,>1000ha,-1.57,2002,1768
364,"Caloosahatchee Rover, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,<100ha,-8.76,1989,242
364,"Caloosahatchee Rover, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,<100ha,-8.76,1999,1
364,"Caloosahatchee Rover, Lower Charlotte Harbor",Tropical Atlantic,USA,1982,2002,<100ha,-8.76,2002,42
365,Estero Bay,Tropical Atlantic,USA,1999,2002,<1000ha,-1.11,1999,1008
365,Estero Bay,Tropical Atlantic,USA,1999,2002,<1000ha,-1.11,2002,975
395,Seabrook Shore,Tropical Atlantic,USA,1956,1987,<100ha,,1956,86
395,Seabrook Shore,Tropical Atlantic,USA,1956,1987,<100ha,,1965,0
395,Seabrook Shore,Tropical Atlantic,USA,1956,1987,<100ha,,1975,0
395,Seabrook Shore,Tropical Atlantic,USA,1956,1987,<100ha,,1987,0
396,West Bay,Tropical Atlantic,USA,1956,1987,<1000ha,,1956,458
396,West Bay,Tropical Atlantic,USA,1956,1987,<1000ha,,1965,117
396,West Bay,Tropical Atlantic,USA,1956,1987,<1000ha,,1975,37
396,West Bay,Tropical Atlantic,USA,1956,1987,<1000ha,,1987,0
397,Christmas Bay,Tropical Atlantic,USA,1975,1987,<100ha,-1.92,1975,97
397,Christmas Bay,Tropical Atlantic,USA,1975,1987,<100ha,-1.92,1987,77
398,Christmas Bay,Tropical Atlantic,USA,1971,1987,<1000ha,-9.32,1971,502
398,Christmas Bay,Tropical Atlantic,USA,1971,1987,<1000ha,-9.32,1987,113
399,West Bay,Tropical Atlantic,USA,1971,1987,<1000ha,,1971,202.2
399,West Bay,Tropical Atlantic,USA,1971,1987,<1000ha,,1987,0
400,Bastrop Bay,Tropical Atlantic,USA,1971,1987,<100ha,,1971,104.9
400,Bastrop Bay,Tropical Atlantic,USA,1971,1987,<100ha,,1987,0
401,East Matagorda,Tropical Atlantic,USA,1971,1987,<1000ha,2.51,1971,258.9
401,East Matagorda,Tropical Atlantic,USA,1971,1987,<1000ha,2.51,1987,387
402,Redfish Lake,Tropical Atlantic,USA,1971,1987,<100ha,,1971,0
402,Redfish Lake,Tropical Atlantic,USA,1971,1987,<100ha,,1987,62.8
403,Keller,Tropical Atlantic,USA,1971,1987,<1000ha,-5.62,1971,168.3
403,Keller,Tropical Atlantic,USA,1971,1987,<1000ha,-5.62,1987,68.5
404,Matagorda,Tropical Atlantic,USA,1971,1987,<1000ha,-0.93,1971,569.6
404,Matagorda,Tropical Atlantic,USA,1971,1987,<1000ha,-0.93,1987,491
405,Salt Lake,Tropical Atlantic,USA,1971,1987,<100ha,,1971,0
405,Salt Lake,Tropical Atlantic,USA,1971,1987,<100ha,,1987,50.8
406,Powderhorm Lake,Tropical Atlantic,USA,1971,1987,<100ha,,1971,0
406,Powderhorm Lake,Tropical Atlantic,USA,1971,1987,<100ha,,1987,20.5
407,Tres Palacios,Tropical Atlantic,USA,1971,1987,<10ha,,1971,0
407,Tres Palacios,Tropical Atlantic,USA,1971,1987,<10ha,,1987,15.6
408,Funter Bay,Temperate North Pacific,USA,2001,2003,<10ha,-11.47,2001,7.9
408,Funter Bay,Temperate North Pacific,USA,2001,2003,<10ha,-11.47,2002,7.24
408,Funter Bay,Temperate North Pacific,USA,2001,2003,<10ha,-11.47,2003,6.28
409,Crab Bay,Temperate North Pacific,USA,2001,2003,<10ha,3.29,2001,1.63
409,Crab Bay,Temperate North Pacific,USA,2001,2003,<10ha,3.29,2002,1.78
409,Crab Bay,Temperate North Pacific,USA,2001,2003,<10ha,3.29,2003,1.74
410,Chaik Bay,Temperate North Pacific,USA,2001,2003,<1ha,-2.14,2001,0.1
410,Chaik Bay,Temperate North Pacific,USA,2001,2003,<1ha,-2.14,2002,0.09
410,Chaik Bay,Temperate North Pacific,USA,2001,2003,<1ha,-2.14,2003,0.1
411,Nakwasina,Temperate North Pacific,USA,2001,2003,<1ha,5.35,2001,0.52
411,Nakwasina,Temperate North Pacific,USA,2001,2003,<1ha,5.35,2002,0.46
411,Nakwasina,Temperate North Pacific,USA,2001,2003,<1ha,5.35,2003,0.58
412,Sandy Cove,Temperate North Pacific,USA,2001,2003,<1ha,-3.82,2001,0.7
412,Sandy Cove,Temperate North Pacific,USA,2001,2003,<1ha,-3.82,2002,0.68
412,Sandy Cove,Temperate North Pacific,USA,2001,2003,<1ha,-3.82,2003,0.65
413,Pirates Cove,Temperate North Pacific,USA,2001,2003,<1ha,4.9,2001,0.18
413,Pirates Cove,Temperate North Pacific,USA,2001,2003,<1ha,4.9,2002,0.2
413,Pirates Cove,Temperate North Pacific,USA,2001,2003,<1ha,4.9,2003,0.2
414,Kromme Estuary,Temperate Southern Oceans,South Africa,1942,1989,<10ha,5.01,1942,1.16
414,Kromme Estuary,Temperate Southern Oceans,South Africa,1942,1989,<10ha,5.01,1961,6.02
414,Kromme Estuary,Temperate Southern Oceans,South Africa,1942,1989,<10ha,5.01,1975,6.08
414,Kromme Estuary,Temperate Southern Oceans,South Africa,1942,1989,<10ha,5.01,1979,6.13
414,Kromme Estuary,Temperate Southern Oceans,South Africa,1942,1989,<10ha,5.01,1985,9.92
414,Kromme Estuary,Temperate Southern Oceans,South Africa,1942,1989,<10ha,5.01,1986,9.78
414,Kromme Estuary,Temperate Southern Oceans,South Africa,1942,1989,<10ha,5.01,1988,11.65
414,Kromme Estuary,Temperate Southern Oceans,South Africa,1942,1989,<10ha,5.01,1989,12.2
415,Canal de Ovar,Temperate North Atlantic,Portugal,1984,2003,<1000ha,-23.06,1984,800
415,Canal de Ovar,Temperate North Atlantic,Portugal,1984,2003,<1000ha,-23.06,2003,10
416,Mosquito Lagoon,Tropical Atlantic,USA,1970,1992,>1000ha,0.94,1970,5496.8
416,Mosquito Lagoon,Tropical Atlantic,USA,1970,1992,>1000ha,0.94,1986,5023.8
416,Mosquito Lagoon,Tropical Atlantic,USA,1970,1992,>1000ha,0.94,1992,6758.1
417,Banana River,Tropical Atlantic,USA,1970,1992,>1000ha,-0.18,1970,9052.2
417,Banana River,Tropical Atlantic,USA,1970,1992,>1000ha,-0.18,1986,6729.3
417,Banana River,Tropical Atlantic,USA,1970,1992,>1000ha,-0.18,1992,8691.2
418,Indian River Lagoon,Tropical Atlantic,USA,1970,1992,>1000ha,-1.3,1970,17226.9
418,Indian River Lagoon,Tropical Atlantic,USA,1970,1992,>1000ha,-1.3,1986,21905.1
418,Indian River Lagoon,Tropical Atlantic,USA,1970,1992,>1000ha,-1.3,1992,12935.3
419,Barnegat Bay,Temperate North Atlantic,USA,1968,1999,>1000ha,-0.37,1968,6825
419,Barnegat Bay,Temperate North Atlantic,USA,1968,1999,>1000ha,-0.37,1979,8053
419,Barnegat Bay,Temperate North Atlantic,USA,1968,1999,>1000ha,-0.37,1987,8799
419,Barnegat Bay,Temperate North Atlantic,USA,1968,1999,>1000ha,-0.37,1999,6083
420,Port Hacking,Temperate Southern Oceans,Australia,1950,2000,<1000ha,-1.61,1950,183.46
420,Port Hacking,Temperate Southern Oceans,Australia,1950,2000,<1000ha,-1.61,1960,140.73
420,Port Hacking,Temperate Southern Oceans,Australia,1950,2000,<1000ha,-1.61,1977,72.79
420,Port Hacking,Temperate Southern Oceans,Australia,1950,2000,<1000ha,-1.61,1985,99.5
420,Port Hacking,Temperate Southern Oceans,Australia,1950,2000,<1000ha,-1.61,2000,81.85
421,Bahia San Quintin,Temperate North Pacific,Mexico,1987,2000,>1000ha,-1.11,1987,2390
421,Bahia San Quintin,Temperate North Pacific,Mexico,1987,2000,>1000ha,-1.11,2000,2069
422,Back Sound & Southern Core,Temperate North Atlantic,USA,1985,1988,>1000ha,-1.92,1985,7030
422,Back Sound & Southern Core,Temperate North Atlantic,USA,1985,1988,>1000ha,-1.92,1988,6637
423,"South Sound, Grand Cayman",Tropical Atlantic,British West Indies,1971,1992,<1000ha,1.75,1971,121.36
423,"South Sound, Grand Cayman",Tropical Atlantic,British West Indies,1971,1992,<1000ha,1.75,1992,175.36
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1943,117.16
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1965,151.45
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1974,116.35
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1986,59.82
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1989,124.17
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1992,91.66
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1993,
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1994,125.36
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1995,
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1996,92.32
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1997,
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1998,
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,1999,33.76
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,2000,
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,2001,
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,2002,
435,Turnbull Creek,Tropical Atlantic,USA,1943,2003,<100ha,-1.19,2003,57.28
437,Western Port Bay,Temperate Southern Oceans ,Australia,1973,1999,>1000ha,-2.14,1973,23000
437,Western Port Bay,Temperate Southern Oceans ,Australia,1973,1999,>1000ha,-2.14,1984,5900
437,Western Port Bay,Temperate Southern Oceans ,Australia,1973,1999,>1000ha,-2.14,1994,9300
437,Western Port Bay,Temperate Southern Oceans ,Australia,1973,1999,>1000ha,-2.14,1999,13200
438,Port Phillip Bay-Kirk Pt,Temperate Southern Oceans,Australia,2000,2005,<100ha,12.07,2000,16.3
438,Port Phillip Bay-Kirk Pt,Temperate Southern Oceans,Australia,2000,2005,<100ha,12.07,2005,29.8
439,Port Phillip Bay-Pt Richards,Temperate Southern Oceans,Australia,2000,2005,<100ha,-23.16,2000,83.4
439,Port Phillip Bay-Pt Richards,Temperate Southern Oceans,Australia,2000,2005,<100ha,-23.16,2005,26.2
440,Port Phillip Bay-Blairgowrie,Temperate Southern Oceans,Australia,2000,2005,<10ha,-25.5,2000,5.94
440,Port Phillip Bay-Blairgowrie,Temperate Southern Oceans,Australia,2000,2005,<10ha,-25.5,2005,1.66
441,Western Port-Rhyll,Temperate Southern Oceans,Australia,1999,2005,<100ha,0.21,1999,16
441,Western Port-Rhyll,Temperate Southern Oceans,Australia,1999,2005,<100ha,0.21,2005,16.2
442,Western Port-Scrub Point,Temperate Southern Oceans,Australia,1999,2005,<1000ha,0.06,1999,108.1
442,Western Port-Scrub Point,Temperate Southern Oceans,Australia,1999,2005,<1000ha,0.06,2005,108.5
443,Corner Inlet - Lewis Channel,Temperate Southern Oceans,Australia,1998,2005,<1000ha,-3.88,1998,194.1
443,Corner Inlet - Lewis Channel,Temperate Southern Oceans,Australia,1998,2005,<1000ha,-3.88,2005,147.9
444,Corner Inlet - Duck Point,Temperate Southern Oceans,Australia,1998,2005,<1000ha,-0.15,1998,136
444,Corner Inlet - Duck Point,Temperate Southern Oceans,Australia,1998,2005,<1000ha,-0.15,2005,134.6
445,Corner Inlet - Granite Island,Temperate Southern Oceans,Australia,1998,2005,<1000ha,0.21,1998,240.6
445,Corner Inlet - Granite Island,Temperate Southern Oceans,Australia,1998,2005,<1000ha,0.21,2005,244.1
446,Portinho da Rabida,Temperate North Atlantic,Portugal,1983,2005,<100ha,-38.71,1983,30
446,Portinho da Rabida,Temperate North Atlantic,Portugal,1983,2005,<100ha,-38.71,2005,0.01
483,Buck Channel Island,Tropical Atlantic,US Virgin Islands,1971,1999,<1000ha,4.22,1971,133
483,Buck Channel Island,Tropical Atlantic,US Virgin Islands,1971,1999,<1000ha,4.22,1999,434
